%% ---------- Weather input time-series for AquaCropOS ---------- %%
%% Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET %%
13	7	2002	9.990000	30.450000	0.000000	5.717616
14	7	2002	11.560000	33.540000	0.000000	8.063211
15	7	2002	15.110000	35.110000	0.000000	9.015467
16	7	2002	16.300000	36.490000	0.000000	9.082814
17	7	2002	16.030000	36.620000	0.000000	8.427860
18	7	2002	14.330000	37.720000	0.000000	7.490994
19	7	2002	16.160000	38.390000	0.000000	8.864632
20	7	2002	16.880000	38.910000	0.000000	8.897214
21	7	2002	16.880000	31.700000	0.000000	7.060059
22	7	2002	14.190000	29.790000	0.000000	6.462512
23	7	2002	11.170000	31.510000	0.000000	7.072634
24	7	2002	14.980000	37.590000	0.000000	7.640967
25	7	2002	14.440000	38.970000	2.997200	7.394877
26	7	2002	16.300000	31.430000	0.000000	4.948149
27	7	2002	16.550000	35.960000	0.000000	7.913484
28	7	2002	14.520000	33.400000	0.000000	6.480738
29	7	2002	10.510000	37.410000	0.000000	7.356603
30	7	2002	16.350000	40.350000	0.000000	10.413027
31	7	2002	16.880000	41.410000	0.000000	9.570004
1	8	2002	12.810000	24.750000	0.000000	5.885740
2	8	2002	9.270000	30.980000	0.000000	7.451458
3	8	2002	18.460000	36.680000	0.000000	7.417889
4	8	2002	18.770000	33.920000	30.988000	6.134810
5	8	2002	18.400000	33.070000	2.997200	6.112061
6	8	2002	16.620000	34.590000	0.000000	8.524121
7	8	2002	17.410000	34.460000	0.000000	8.834037
8	8	2002	18.200000	35.770000	2.006600	6.923527
9	8	2002	16.750000	25.020000	0.000000	2.806006
10	8	2002	15.370000	32.820000	0.000000	5.914940
11	8	2002	17.740000	35.890000	2.006600	8.282594
12	8	2002	12.480000	21.140000	0.000000	4.121983
13	8	2002	9.930000	24.620000	0.000000	4.492784
14	8	2002	7.820000	35.440000	0.000000	8.469488
15	8	2002	13.210000	26.970000	0.000000	5.739980
16	8	2002	13.540000	38.790000	0.000000	9.238267
17	8	2002	8.610000	23.180000	0.000000	5.125734
18	8	2002	9.200000	28.620000	0.000000	3.945673
19	8	2002	10.310000	25.090000	0.000000	3.539911
20	8	2002	17.600000	35.390000	0.000000	7.282188
21	8	2002	15.370000	31.770000	0.000000	4.820660
22	8	2002	16.220000	31.440000	0.000000	4.867087
23	8	2002	11.890000	31.700000	0.000000	5.148474
24	8	2002	14.260000	28.560000	18.008600	3.825309
25	8	2002	15.310000	30.650000	0.000000	5.028788
26	8	2002	16.620000	29.690000	2.997200	4.469081
27	8	2002	15.700000	26.990000	0.000000	4.092405
28	8	2002	14.060000	26.470000	0.990600	3.185170
29	8	2002	13.540000	28.830000	0.990600	5.243926
30	8	2002	14.850000	27.970000	0.000000	4.398080
31	8	2002	13.730000	32.030000	0.990600	5.400004
1	9	2002	13.140000	30.270000	0.990600	2.863872
2	9	2002	10.190000	27.640000	0.000000	5.174008
3	9	2002	8.090000	30.930000	0.000000	5.978840
4	9	2002	14.980000	33.690000	0.990600	6.571310
5	9	2002	11.890000	35.180000	0.000000	6.233962
6	9	2002	11.830000	34.850000	0.000000	7.100155
7	9	2002	20.170000	34.270000	0.000000	9.047529
8	9	2002	19.900000	33.880000	0.000000	8.026388
9	9	2002	13.270000	23.780000	18.999200	1.593749
10	9	2002	11.960000	18.400000	0.000000	1.873665
11	9	2002	11.100000	24.170000	0.000000	4.132878
12	9	2002	14.990000	25.800000	0.000000	2.480478
13	9	2002	12.880000	24.620000	0.000000	3.403452
14	9	2002	7.160000	23.450000	0.000000	3.720607
15	9	2002	3.872778	28.830000	0.000000	4.818553
16	9	2002	4.927778	29.740000	0.000000	5.616900
17	9	2002	6.570000	29.280000	0.000000	4.868263
18	9	2002	9.860000	22.350000	0.000000	4.314575
19	9	2002	3.680000	21.140000	0.000000	4.574427
20	9	2002	1.841111	28.500000	0.000000	5.480491
21	9	2002	3.807222	18.190000	0.000000	3.577406
22	9	2002	-1.128889	22.200000	0.000000	3.987969
23	9	2002	2.882778	19.760000	0.000000	3.705516
24	9	2002	4.796111	29.420000	0.000000	5.861953
25	9	2002	7.820000	18.460000	0.000000	3.172133
26	9	2002	1.242222	15.110000	0.000000	1.816859
27	9	2002	-0.138889	25.030000	0.000000	4.571904
28	9	2002	5.976111	20.090000	0.000000	2.890572
29	9	2002	3.872778	28.700000	0.000000	4.529740
30	9	2002	9.400000	28.690000	0.000000	5.514403
1	10	2002	6.627222	21.140000	0.000000	4.252859
2	10	2002	3.147222	7.560000	16.992600	0.453892
3	10	2002	3.741111	11.180000	0.000000	0.666646
4	10	2002	4.918889	17.470000	0.000000	3.015416
5	10	2002	0.646111	22.330000	0.000000	3.061258
6	10	2002	1.047222	14.260000	0.000000	2.278322
7	10	2002	1.907222	25.350000	0.000000	4.094156
8	10	2002	2.887222	22.590000	0.000000	3.088279
9	10	2002	7.550000	19.710000	0.000000	1.906587
10	10	2002	8.670000	24.300000	0.000000	3.252365
11	10	2002	6.832778	28.050000	0.000000	4.331690
12	10	2002	-4.615000	13.210000	0.000000	2.476325
13	10	2002	-5.736111	22.660000	0.000000	4.564153
14	10	2002	-4.218889	19.710000	0.000000	3.863769
15	10	2002	-3.690000	15.560000	0.000000	2.690791
16	10	2002	-2.711111	15.580000	0.000000	2.869407
17	10	2002	-3.492222	20.100000	0.000000	3.206954
18	10	2002	-4.021111	22.720000	0.000000	3.634203
19	10	2002	-3.756111	16.880000	0.000000	2.347515
20	10	2002	-3.822222	21.870000	0.000000	3.094160
21	10	2002	-1.195000	13.530000	0.000000	1.800679
22	10	2002	-2.573889	4.467222	0.990600	0.306941
23	10	2002	-6.262778	-2.375000	0.000000	0.339134
24	10	2002	-6.262778	-1.327222	5.994400	0.463202
25	10	2002	-2.970000	15.250000	0.000000	1.854019
26	10	2002	-2.172222	8.210000	0.990600	0.732616
27	10	2002	1.445000	3.872778	5.003800	0.319237
28	10	2002	0.713889	14.000000	0.000000	1.338855
29	10	2002	-5.868889	3.807222	16.992600	0.206554
30	10	2002	-8.430000	-5.605000	0.000000	0.403718
31	10	2002	-10.680000	-5.935000	0.000000	0.377178
1	11	2002	-13.970000	-2.976111	0.000000	0.463243
2	11	2002	-4.290000	0.455000	0.000000	0.465876
3	11	2002	-5.011111	4.202778	0.000000	1.314996
4	11	2002	-8.100000	4.862222	0.000000	0.896142
5	11	2002	-2.567778	8.410000	0.000000	1.976519
6	11	2002	-3.426111	15.050000	0.000000	2.084167
7	11	2002	-1.586111	22.800000	0.000000	2.695929
8	11	2002	-1.128889	20.370000	0.000000	2.517439
9	11	2002	0.982222	18.530000	0.000000	2.836810
10	11	2002	-3.426111	12.940000	0.000000	2.250293
11	11	2002	-4.548889	6.380000	3.733800	0.767389
12	11	2002	-5.935000	12.740000	0.000000	2.189443
13	11	2002	-2.770000	16.510000	0.000000	2.020589
14	11	2002	0.587222	12.220000	0.000000	1.429090
15	11	2002	-0.737222	10.650000	0.000000	1.413328
16	11	2002	-6.261111	13.270000	0.000000	1.885765
17	11	2002	-6.650000	15.870000	0.000000	2.406172
18	11	2002	-3.822222	12.220000	0.000000	2.468002
19	11	2002	-4.152778	14.130000	0.000000	2.528723
20	11	2002	0.315000	16.750000	0.000000	2.830518
21	11	2002	-0.660000	16.160000	0.000000	2.185651
22	11	2002	-2.635000	24.440000	0.000000	3.280670
23	11	2002	-3.167778	9.600000	0.000000	1.713424
24	11	2002	-7.250000	1.445000	0.000000	0.796573
25	11	2002	-9.490000	4.137222	0.000000	1.109926
26	11	2002	-14.890000	-2.382222	0.000000	0.791620
27	11	2002	-14.100000	7.040000	0.000000	1.402590
28	11	2002	-8.300000	15.700000	0.000000	2.465881
29	11	2002	-1.651111	15.250000	0.000000	2.999037
30	11	2002	-9.560000	9.600000	0.000000	1.620518
1	12	2002	-9.890000	16.160000	0.000000	2.072001
2	12	2002	-7.180000	11.030000	0.000000	1.572782
3	12	2002	-7.840000	-1.193889	0.000000	0.549904
4	12	2002	-6.392222	-3.623889	0.000000	0.431743
5	12	2002	-7.900000	7.100000	0.000000	0.987694
6	12	2002	-10.220000	14.390000	0.000000	1.730046
7	12	2002	-8.960000	12.220000	0.000000	1.302895
8	12	2002	-10.150000	3.938889	0.000000	0.744126
9	12	2002	-11.460000	11.240000	0.000000	1.435131
10	12	2002	-9.290000	15.700000	0.000000	1.934451
11	12	2002	-6.980000	11.180000	0.000000	1.947151
12	12	2002	-10.020000	7.820000	0.000000	1.268117
13	12	2002	-10.010000	12.940000	0.000000	1.535454
14	12	2002	-4.878889	16.950000	0.000000	2.721501
15	12	2002	-5.600000	21.420000	0.000000	2.660764
16	12	2002	-5.342222	13.420000	0.000000	2.479928
17	12	2002	-4.216111	11.820000	0.000000	1.197657
18	12	2002	-6.331111	8.610000	0.000000	1.745737
19	12	2002	-7.840000	5.192222	0.000000	1.981898
20	12	2002	-9.420000	7.820000	0.000000	1.887904
21	12	2002	-11.460000	2.948889	0.000000	1.180405
22	12	2002	-14.300000	5.118889	0.000000	0.883336
23	12	2002	-13.110000	-1.978889	0.000000	0.493444
24	12	2002	-16.540000	3.081111	0.000000	0.813328
25	12	2002	-14.430000	4.400000	0.000000	1.165510
26	12	2002	-15.480000	5.911111	0.000000	1.256502
27	12	2002	-9.480000	15.450000	0.000000	3.052273
28	12	2002	-4.752778	18.160000	0.000000	2.738712
29	12	2002	-7.050000	10.400000	0.000000	1.451221
30	12	2002	-9.880000	8.470000	0.000000	2.003227
31	12	2002	-12.580000	12.170000	0.000000	1.994807
1	1	2003	-7.390000	1.247222	2.895600	0.437740
2	1	2003	-13.440000	5.587778	0.000000	0.905089
3	1	2003	-4.285000	14.590000	0.000000	1.796404
4	1	2003	-6.460000	11.440000	0.000000	2.171967
5	1	2003	-7.780000	9.990000	0.000000	1.336173
6	1	2003	-10.350000	11.570000	0.000000	1.249139
7	1	2003	-5.341111	17.600000	0.000000	2.589883
8	1	2003	-3.822778	19.190000	0.000000	3.193331
9	1	2003	-13.180000	4.333889	0.000000	1.563491
10	1	2003	-16.870000	-4.747222	0.000000	0.469567
11	1	2003	-15.290000	-0.731111	0.000000	0.699550
12	1	2003	-11.590000	11.440000	0.000000	1.811470
13	1	2003	-7.310000	18.280000	0.000000	2.891667
14	1	2003	-9.420000	7.030000	0.000000	1.416133
15	1	2003	-11.860000	-2.832222	0.000000	0.820382
16	1	2003	-16.800000	-0.925000	0.000000	0.802537
17	1	2003	-18.590000	6.710000	0.000000	1.612329
18	1	2003	-10.280000	6.710000	0.000000	1.896023
19	1	2003	-6.917778	17.680000	0.000000	3.121860
20	1	2003	-5.865000	19.260000	0.000000	3.439078
21	1	2003	-5.933889	-3.162222	0.000000	0.109902
22	1	2003	-14.900000	-5.402222	0.000000	0.328854
23	1	2003	-15.220000	-7.970000	0.000000	0.318902
24	1	2003	-15.030000	11.300000	0.000000	1.375142
25	1	2003	-9.560000	9.930000	0.000000	1.651296
26	1	2003	-12.250000	-2.112778	0.000000	0.624192
27	1	2003	-6.587222	23.200000	0.000000	3.740592
28	1	2003	-7.190000	7.170000	0.000000	1.209825
29	1	2003	-8.960000	11.560000	0.000000	1.416060
30	1	2003	-6.990000	18.350000	0.000000	2.647272
31	1	2003	-3.492778	16.040000	0.000000	2.554095
1	2	2003	-3.492222	25.890000	0.000000	4.498976
2	2	2003	-4.351111	5.932778	0.000000	1.015263
3	2	2003	-10.680000	0.123889	0.000000	0.845226
4	2	2003	-14.700000	0.982778	0.000000	0.726359
5	2	2003	-11.600000	3.015000	0.000000	0.932320
6	2	2003	-18.320000	-5.131111	0.000000	0.656205
7	2	2003	-19.380000	1.972222	0.000000	1.388983
8	2	2003	-7.380000	1.312778	0.000000	0.671887
9	2	2003	-9.500000	-0.205000	0.000000	0.705191
10	2	2003	-14.440000	6.380000	0.000000	1.551875
11	2	2003	-7.110000	7.820000	0.000000	1.573217
12	2	2003	-8.900000	12.880000	0.000000	1.840808
13	2	2003	-5.666111	6.907222	0.000000	1.021689
14	2	2003	-6.987778	10.720000	0.000000	1.269745
15	2	2003	-8.830000	-2.766111	0.000000	0.508878
16	2	2003	-8.040000	9.200000	0.000000	1.809977
17	2	2003	-4.812778	12.750000	0.000000	3.002127
18	2	2003	-6.265000	9.000000	0.000000	1.899561
19	2	2003	-9.160000	12.290000	0.000000	2.204096
20	2	2003	-6.067222	12.090000	0.000000	1.879520
21	2	2003	-7.640000	11.370000	0.000000	2.535793
22	2	2003	-9.560000	-2.765000	0.000000	0.215897
23	2	2003	-19.580000	-9.360000	0.000000	0.539981
24	2	2003	-28.890000	-13.320000	0.000000	0.484883
25	2	2003	-21.950000	-8.240000	0.000000	0.591051
26	2	2003	-18.320000	0.575000	0.000000	0.953644
27	2	2003	-7.900000	3.081111	0.000000	1.150510
28	2	2003	-8.100000	3.278889	0.000000	1.177899
1	3	2003	-9.480000	5.852222	0.000000	1.501317
2	3	2003	-8.370000	8.290000	0.000000	1.758625
3	3	2003	-8.760000	12.350000	0.000000	2.368228
4	3	2003	-13.640000	-1.445000	0.000000	0.829799
5	3	2003	-15.750000	3.741111	0.000000	1.370386
6	3	2003	-6.980000	16.770000	0.000000	3.752305
7	3	2003	-8.300000	16.770000	0.000000	2.838131
8	3	2003	-8.960000	0.718889	0.000000	1.250634
9	3	2003	-12.320000	0.785000	0.000000	1.197645
10	3	2003	-9.820000	12.740000	0.000000	2.622362
11	3	2003	-1.195000	20.830000	0.000000	4.229381
12	3	2003	-1.645000	22.730000	0.000000	4.826749
13	3	2003	-6.921111	24.310000	0.000000	5.169506
14	3	2003	-4.285000	27.910000	0.000000	4.664684
15	3	2003	0.652778	22.010000	0.000000	4.962718
16	3	2003	-3.360000	26.480000	0.000000	6.136406
17	3	2003	3.872778	22.420000	5.283200	4.592743
18	3	2003	7.040000	10.330000	30.810200	0.335520
19	3	2003	2.501111	9.530000	6.070600	0.495833
20	3	2003	-1.513889	9.200000	0.000000	1.425079
21	3	2003	-3.162222	14.720000	0.000000	2.020547
22	3	2003	-2.635000	17.540000	0.000000	3.179644
23	3	2003	1.708889	25.230000	0.000000	5.302093
24	3	2003	0.917222	12.550000	0.000000	2.345228
25	3	2003	-2.511111	14.330000	0.000000	3.066185
26	3	2003	4.151111	20.640000	0.000000	4.040057
27	3	2003	-1.643889	7.890000	0.000000	1.050402
28	3	2003	-6.388889	4.597778	0.000000	1.684125
29	3	2003	-7.440000	5.852222	0.000000	2.152011
30	3	2003	-6.056111	15.510000	0.000000	3.341564
31	3	2003	1.445000	23.980000	0.000000	5.972137
1	4	2003	2.567222	28.170000	0.000000	6.166917
2	4	2003	1.775000	27.980000	0.000000	6.621505
3	4	2003	3.278889	20.560000	5.994400	5.068978
4	4	2003	-0.533889	12.680000	0.990600	2.956119
5	4	2003	-3.625000	0.192222	0.990600	0.306530
6	4	2003	-4.747222	-1.195000	2.667000	0.772536
7	4	2003	-7.970000	0.245000	0.000000	1.098410
8	4	2003	-9.620000	6.042222	0.000000	2.002653
9	4	2003	-3.162222	22.200000	0.000000	4.621334
10	4	2003	-1.392222	26.270000	0.000000	4.698548
11	4	2003	1.577222	24.830000	0.000000	4.895408
12	4	2003	2.435000	27.200000	0.000000	7.435826
13	4	2003	3.872778	28.370000	0.000000	5.529724
14	4	2003	1.577222	30.080000	0.000000	6.112214
15	4	2003	5.653889	27.780000	3.987800	5.663162
16	4	2003	0.851111	13.540000	13.995400	2.286295
17	4	2003	-1.052222	17.150000	0.000000	3.730250
18	4	2003	2.753889	15.050000	0.990600	1.949129
19	4	2003	0.652778	9.410000	3.987800	1.255584
20	4	2003	0.851111	15.910000	0.000000	3.599189
21	4	2003	-1.383889	19.250000	0.000000	4.233004
22	4	2003	6.775000	20.900000	0.000000	5.234515
23	4	2003	6.567222	12.700000	10.007600	0.997957
24	4	2003	6.972778	15.050000	13.004800	1.914838
25	4	2003	3.422222	12.410000	0.000000	1.820936
26	4	2003	1.642778	19.380000	0.000000	3.202688
27	4	2003	7.240000	16.630000	0.000000	3.471544
28	4	2003	4.466111	17.490000	3.987800	2.554015
29	4	2003	9.400000	15.650000	13.995400	1.094144
30	4	2003	5.852222	15.450000	3.987800	1.975276
1	5	2003	5.257778	15.120000	0.000000	2.203824
2	5	2003	6.446111	17.950000	2.997200	2.175518
3	5	2003	7.500000	20.440000	0.000000	2.874951
4	5	2003	6.313889	21.560000	0.000000	5.023373
5	5	2003	7.900000	20.440000	0.000000	5.172335
6	5	2003	3.680000	18.720000	0.000000	3.828873
7	5	2003	4.005000	20.310000	2.997200	4.504568
8	5	2003	6.380000	19.730000	5.003800	2.026719
9	5	2003	4.663889	15.120000	0.000000	3.235005
10	5	2003	4.147222	10.780000	16.992600	1.513122
11	5	2003	2.302778	17.030000	0.000000	3.973364
12	5	2003	4.208889	24.240000	0.000000	4.963586
13	5	2003	7.300000	25.430000	0.000000	5.957505
14	5	2003	4.606111	23.710000	0.000000	5.287023
15	5	2003	7.100000	14.200000	0.990600	1.553276
16	5	2003	9.730000	20.110000	0.000000	3.030719
17	5	2003	9.010000	26.150000	0.000000	5.895613
18	5	2003	11.770000	19.850000	0.990600	2.200887
19	5	2003	3.028889	13.550000	0.000000	2.560861
20	5	2003	-1.512222	15.120000	0.000000	3.789509
21	5	2003	0.455000	21.950000	0.000000	5.105838
22	5	2003	10.520000	22.670000	0.000000	4.077909
23	5	2003	12.690000	23.780000	5.003800	3.002327
24	5	2003	11.240000	24.830000	0.000000	4.491070
25	5	2003	10.390000	21.760000	0.000000	3.793776
26	5	2003	10.390000	19.520000	0.000000	3.299842
27	5	2003	11.050000	30.740000	0.000000	6.476087
28	5	2003	13.810000	30.080000	0.000000	5.811418
29	5	2003	12.100000	38.160000	0.000000	9.026974
30	5	2003	14.000000	31.720000	0.000000	7.718965
31	5	2003	12.560000	24.440000	2.997200	5.103188
1	6	2003	11.050000	25.160000	0.990600	4.132864
2	6	2003	10.590000	26.150000	0.000000	6.193272
3	6	2003	10.520000	24.500000	2.006600	5.357555
4	6	2003	8.490000	21.230000	0.000000	3.623519
5	6	2003	7.110000	19.400000	0.990600	3.220194
6	6	2003	6.775000	22.670000	3.987800	5.124255
7	6	2003	5.852222	17.100000	2.997200	3.661350
8	6	2003	4.401111	26.800000	0.000000	6.094165
9	6	2003	7.700000	34.550000	0.000000	8.242829
10	6	2003	10.320000	28.700000	0.990600	6.167382
11	6	2003	10.920000	32.710000	2.006600	7.195882
12	6	2003	11.310000	31.320000	2.006600	6.488522
13	6	2003	11.970000	25.030000	0.000000	4.109621
14	6	2003	10.920000	28.630000	0.000000	5.093057
15	6	2003	10.920000	31.400000	0.000000	6.829842
16	6	2003	11.840000	32.180000	3.987800	7.480952
17	6	2003	15.180000	27.380000	0.990600	5.338753
18	6	2003	13.610000	25.290000	0.000000	3.812532
19	6	2003	11.640000	27.400000	0.000000	4.549969
20	6	2003	15.840000	30.080000	5.003800	5.491874
21	6	2003	14.400000	32.700000	0.000000	8.183175
22	6	2003	16.040000	29.880000	0.000000	6.701071
23	6	2003	16.890000	32.890000	0.000000	6.297402
24	6	2003	12.820000	33.610000	0.000000	8.319214
25	6	2003	7.630000	22.480000	0.000000	5.517691
26	6	2003	7.570000	28.510000	0.000000	6.826158
27	6	2003	7.700000	31.600000	0.000000	6.300450
28	6	2003	11.310000	32.700000	3.987800	7.467317
29	6	2003	14.390000	26.330000	0.000000	3.968513
30	6	2003	13.870000	30.740000	0.000000	6.861810
1	7	2003	16.300000	36.970000	3.987800	9.548220
2	7	2003	17.950000	37.750000	2.997200	8.250215
3	7	2003	13.420000	40.630000	0.000000	8.201130
4	7	2003	17.810000	34.730000	0.000000	7.545399
5	7	2003	18.020000	35.850000	0.000000	7.169967
6	7	2003	15.120000	37.880000	0.000000	9.047876
7	7	2003	14.400000	34.810000	7.010400	7.094861
8	7	2003	13.550000	36.770000	0.000000	7.977720
9	7	2003	15.510000	32.440000	0.000000	7.797954
10	7	2003	12.560000	35.710000	0.000000	7.017018
11	7	2003	14.480000	32.240000	0.000000	6.867585
12	7	2003	16.960000	32.890000	0.990600	7.973144
13	7	2003	13.730000	37.040000	0.000000	8.629719
14	7	2003	14.390000	35.130000	0.000000	8.162900
15	7	2003	13.680000	35.850000	0.000000	9.119650
16	7	2003	17.420000	40.700000	0.000000	9.932000
17	7	2003	19.250000	41.880000	0.000000	9.385858
18	7	2003	17.890000	35.590000	0.000000	7.458067
19	7	2003	18.470000	33.420000	0.000000	5.181589
20	7	2003	17.950000	38.060000	0.990600	6.180798
21	7	2003	14.660000	38.590000	2.997200	7.701365
22	7	2003	14.470000	28.170000	0.000000	4.894250
23	7	2003	13.220000	33.150000	0.000000	7.807867
24	7	2003	15.320000	39.980000	0.000000	8.934605
25	7	2003	15.050000	43.200000	0.000000	9.556230
26	7	2003	19.710000	36.240000	0.000000	6.684459
27	7	2003	18.340000	28.960000	0.000000	3.335161
28	7	2003	15.910000	28.570000	8.001000	4.077158
29	7	2003	14.000000	32.360000	0.000000	5.636325
30	7	2003	11.970000	32.760000	0.000000	6.143332
31	7	2003	13.680000	34.400000	0.000000	6.133614
1	8	2003	14.850000	32.430000	2.006600	6.594238
2	8	2003	13.810000	32.630000	0.000000	5.972524
3	8	2003	14.850000	35.130000	0.000000	7.251614
4	8	2003	17.350000	36.560000	0.000000	6.608499
5	8	2003	14.990000	35.710000	0.000000	6.817849
6	8	2003	16.370000	36.440000	0.000000	7.861347
7	8	2003	17.950000	34.010000	0.000000	6.522252
8	8	2003	17.820000	33.090000	0.000000	6.131773
9	8	2003	15.450000	36.370000	0.000000	7.550104
10	8	2003	17.150000	32.890000	2.997200	6.186513
11	8	2003	16.110000	29.740000	0.000000	5.059655
12	8	2003	9.990000	30.930000	0.000000	6.199162
13	8	2003	11.180000	31.720000	0.000000	7.033168
14	8	2003	9.930000	31.190000	0.000000	6.804763
15	8	2003	13.220000	34.140000	0.000000	7.780890
16	8	2003	11.710000	37.630000	0.000000	8.450142
17	8	2003	13.020000	36.430000	0.000000	6.925465
18	8	2003	16.960000	33.480000	5.003800	6.204127
19	8	2003	13.410000	32.890000	0.000000	5.686536
20	8	2003	12.170000	38.200000	0.000000	6.477004
21	8	2003	14.590000	31.570000	0.000000	5.391740
22	8	2003	13.350000	38.090000	0.000000	7.213371
23	8	2003	16.630000	37.490000	0.000000	9.650643
24	8	2003	15.120000	37.680000	0.000000	8.015967
25	8	2003	15.450000	34.070000	0.000000	5.159181
26	8	2003	11.770000	34.520000	0.000000	5.656500
27	8	2003	13.030000	34.070000	16.002000	6.223527
28	8	2003	17.230000	28.570000	0.000000	3.357005
29	8	2003	13.600000	28.170000	0.000000	4.998225
30	8	2003	10.260000	23.120000	0.000000	3.392086
31	8	2003	11.310000	23.190000	0.000000	2.820640
1	9	2003	9.530000	29.290000	0.000000	5.417354
2	9	2003	9.210000	32.360000	0.000000	5.445118
3	9	2003	12.170000	25.760000	0.000000	3.329623
4	9	2003	10.650000	31.130000	0.000000	5.868552
5	9	2003	11.240000	33.150000	0.000000	5.933777
6	9	2003	11.840000	32.960000	0.000000	6.232286
7	9	2003	15.050000	24.700000	16.002000	2.946462
8	9	2003	12.560000	23.670000	0.000000	2.650575
9	9	2003	13.090000	23.910000	21.996400	2.595714
10	9	2003	11.770000	28.430000	0.990600	4.991674
11	9	2003	7.830000	21.750000	0.000000	3.875782
12	9	2003	7.300000	29.550000	0.000000	5.808208
13	9	2003	3.415000	18.610000	0.000000	3.210290
14	9	2003	3.095000	21.930000	0.000000	3.773364
15	9	2003	1.247222	30.010000	0.000000	4.879375
16	9	2003	5.528889	32.640000	0.000000	6.422929
17	9	2003	4.333889	29.620000	0.000000	5.381337
18	9	2003	0.262778	16.360000	0.000000	3.439299
19	9	2003	-0.522222	24.960000	0.000000	4.907291
20	9	2003	5.456111	25.090000	0.000000	3.977044
21	9	2003	8.030000	23.710000	0.000000	4.040598
22	9	2003	3.747222	23.840000	0.000000	3.765174
23	9	2003	6.643889	34.080000	0.000000	6.690953
24	9	2003	3.095000	21.080000	0.000000	3.950867
25	9	2003	0.071111	31.200000	0.000000	6.206453
26	9	2003	3.353889	23.050000	0.000000	4.469688
27	9	2003	5.912222	21.420000	0.000000	4.631904
28	9	2003	3.480000	21.150000	0.000000	3.227472
29	9	2003	1.247222	18.920000	0.000000	3.326036
30	9	2003	0.652778	9.080000	2.006600	0.793066
1	10	2003	-2.370000	18.000000	0.990600	2.446620
2	10	2003	0.851111	15.320000	0.000000	1.523169
3	10	2003	1.378889	23.320000	0.000000	3.703251
4	10	2003	-1.643889	25.160000	0.000000	4.213387
5	10	2003	-1.448889	26.140000	0.000000	3.729901
6	10	2003	2.171111	27.970000	0.000000	3.759782
7	10	2003	2.038889	30.870000	0.000000	4.853405
8	10	2003	7.560000	29.350000	0.000000	3.175534
9	10	2003	3.490000	33.160000	0.000000	6.089776
10	10	2003	12.880000	31.920000	0.000000	7.317515
11	10	2003	-1.643889	17.210000	0.000000	3.750174
12	10	2003	-1.973889	29.030000	0.000000	5.902465
13	10	2003	0.521111	18.590000	0.000000	3.005153
14	10	2003	-0.991111	18.790000	0.000000	3.180456
15	10	2003	-3.690000	18.460000	0.000000	3.184449
16	10	2003	-4.152778	20.510000	0.000000	3.371762
17	10	2003	0.192222	29.750000	0.000000	4.318304
18	10	2003	6.510000	30.790000	0.000000	4.755395
19	10	2003	0.982778	34.140000	0.000000	4.692455
20	10	2003	5.323889	27.450000	0.000000	4.764688
21	10	2003	3.950000	30.540000	0.000000	5.004459
22	10	2003	4.608889	32.310000	0.000000	3.756436
23	10	2003	2.698889	29.420000	0.000000	4.046932
24	10	2003	1.841111	16.100000	0.000000	3.613364
25	10	2003	-7.970000	11.630000	0.000000	2.551182
26	10	2003	-7.640000	17.690000	0.000000	3.381861
27	10	2003	4.927778	24.250000	0.000000	4.150792
28	10	2003	4.400000	13.670000	0.990600	2.296760
29	10	2003	-0.796111	30.540000	0.000000	5.504886
30	10	2003	0.058889	4.797222	0.000000	1.199848
31	10	2003	-2.303889	2.501111	0.000000	1.004642
1	11	2003	-2.370000	3.950000	0.000000	0.680503
2	11	2003	-0.072222	2.765000	0.990600	0.161946
3	11	2003	-1.313889	1.181111	0.000000	0.130264
4	11	2003	-3.426111	6.698889	0.000000	0.724381
5	11	2003	-5.272778	-1.643889	0.000000	0.149152
6	11	2003	-5.797778	7.160000	0.000000	0.974349
7	11	2003	-7.710000	8.090000	0.000000	1.263232
8	11	2003	-4.801111	5.206111	0.000000	0.777586
9	11	2003	-5.996111	9.730000	0.000000	0.967391
10	11	2003	-3.557778	19.120000	0.000000	1.736403
11	11	2003	-2.107222	18.990000	0.000000	2.942830
12	11	2003	-4.151111	7.490000	0.000000	1.840927
13	11	2003	-4.938889	12.700000	0.000000	1.990537
14	11	2003	-5.601111	18.340000	0.000000	2.640317
15	11	2003	-4.087222	15.380000	0.000000	2.446327
16	11	2003	-7.510000	16.690000	0.000000	1.760274
17	11	2003	-6.913889	15.180000	0.000000	2.592439
18	11	2003	-1.057222	12.550000	0.000000	2.748528
19	11	2003	-0.862778	23.380000	0.000000	4.490013
20	11	2003	-1.651111	19.530000	0.000000	3.353477
21	11	2003	-10.600000	5.126111	0.000000	1.279215
22	11	2003	-13.840000	-2.106111	0.000000	0.537598
23	11	2003	-18.920000	-5.142778	0.000000	0.697306
24	11	2003	-17.930000	7.900000	0.000000	1.604506
25	11	2003	-8.830000	5.390000	0.000000	1.465567
26	11	2003	-13.770000	9.000000	0.000000	1.805061
27	11	2003	-11.000000	6.247778	0.000000	1.651859
28	11	2003	-11.920000	8.010000	0.000000	1.588926
29	11	2003	-9.880000	22.480000	0.000000	3.144425
30	11	2003	-3.426111	16.240000	0.000000	2.584506
1	12	2003	-3.360000	7.900000	0.000000	2.172199
